,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeWinRate,AwayWinRate,isWin
1363,04/04/2019,Atalanta,Bologna,2.0689655172413794,0.9310344827586207,H,0.7241379310344828,0.5172413793103449,12.413793103448276,9.310344827586206,6.586206896551724,4.827586206896552,11.448275862068966,13.413793103448276,6.620689655172414,4.896551724137931,1.6551724137931034,2.5172413793103448,0.10344827586206896,0.13793103448275862,0.4827586206896552,0.20689655172413793,1.0
1364,04/04/2019,Sassuolo,Chievo,1.3793103448275863,0.7241379310344828,H,0.5517241379310345,0.3103448275862069,10.172413793103448,8.03448275862069,5.0,3.8275862068965516,13.931034482758621,14.793103448275861,4.862068965517241,3.793103448275862,2.2758620689655173,2.8275862068965516,0.1724137931034483,0.13793103448275862,0.2413793103448276,0.034482758620689655,1.0
1365,06/04/2019,Juventus,Milan,2.066666666666667,1.4666666666666666,H,0.9333333333333333,0.6,12.566666666666666,11.266666666666667,6.533333333333333,6.4,11.666666666666666,11.233333333333333,6.666666666666667,5.933333333333334,2.0,2.2,0.1,0.1,0.8666666666666667,0.4666666666666667,1.0
1366,06/04/2019,Parma,Torino,1.1,1.3333333333333333,D,0.6333333333333333,0.5666666666666667,7.2,10.066666666666666,3.6666666666666665,5.233333333333333,12.433333333333334,15.8,3.6666666666666665,4.833333333333333,2.1333333333333333,2.4,0.03333333333333333,0.1,0.3,0.4,0.0
1367,06/04/2019,Sampdoria,Roma,1.7,1.8333333333333333,A,0.7,0.9666666666666667,9.333333333333334,12.066666666666666,5.4,6.933333333333334,13.066666666666666,12.333333333333334,4.266666666666667,6.0,2.433333333333333,2.4,0.03333333333333333,0.06666666666666667,0.43333333333333335,0.43333333333333335,0.0
1368,07/04/2019,Cagliari,Spal,0.9333333333333333,0.9,H,0.43333333333333335,0.36666666666666664,8.7,8.6,3.6,4.066666666666666,14.766666666666667,12.766666666666667,4.8,5.3,2.3666666666666667,2.966666666666667,0.16666666666666666,0.1,0.26666666666666666,0.26666666666666666,1.0
1369,07/04/2019,Fiorentina,Frosinone,1.5333333333333334,0.8,A,0.5333333333333333,0.36666666666666664,10.866666666666667,8.466666666666667,5.633333333333334,3.8333333333333335,13.866666666666667,14.033333333333333,5.966666666666667,3.8,2.6333333333333333,2.8,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.0
1370,07/04/2019,Inter,Atalanta,1.5666666666666667,2.1333333333333333,D,0.6,0.8333333333333334,12.033333333333333,12.4,5.9,6.566666666666666,12.3,11.433333333333334,7.6,6.566666666666666,2.033333333333333,1.6666666666666667,0.06666666666666667,0.1,0.5666666666666667,0.5,0.0
1371,07/04/2019,Lazio,Sassuolo,1.4482758620689655,1.4666666666666666,D,0.6896551724137931,0.6,11.620689655172415,10.266666666666667,6.137931034482759,5.1,13.241379310344827,13.933333333333334,6.103448275862069,4.866666666666666,2.413793103448276,2.2333333333333334,0.06896551724137931,0.16666666666666666,0.4827586206896552,0.26666666666666666,0.0
1372,07/04/2019,Napoli,Genoa,1.9,1.1333333333333333,D,0.8,0.6,14.133333333333333,9.633333333333333,7.433333333333334,4.7,10.033333333333333,14.0,6.633333333333334,4.833333333333333,2.066666666666667,2.533333333333333,0.16666666666666666,0.13333333333333333,0.6333333333333333,0.26666666666666666,0.0
1373,07/04/2019,Udinese,Empoli,0.9310344827586207,1.2666666666666666,H,0.3448275862068966,0.6333333333333333,9.379310344827585,9.0,4.068965517241379,5.033333333333333,12.413793103448276,11.433333333333334,3.896551724137931,5.2,2.413793103448276,1.8333333333333333,0.10344827586206896,0.06666666666666667,0.2413793103448276,0.23333333333333334,1.0
1374,08/04/2019,Bologna,Chievo,0.9333333333333333,0.7,H,0.5,0.3,9.266666666666667,8.066666666666666,4.8,3.8666666666666667,13.4,14.866666666666667,4.866666666666666,3.8,2.533333333333333,2.7666666666666666,0.13333333333333333,0.13333333333333333,0.2,0.03333333333333333,1.0
1375,13/04/2019,Milan,Lazio,1.4516129032258065,1.4666666666666666,H,0.6129032258064516,0.6666666666666666,11.290322580645162,11.833333333333334,6.354838709677419,6.166666666666667,11.35483870967742,13.266666666666667,6.0,6.266666666666667,2.193548387096774,2.4,0.0967741935483871,0.06666666666666667,0.45161290322580644,0.4666666666666667,1.0
1376,13/04/2019,Roma,Udinese,1.8064516129032258,1.0,H,0.9354838709677419,0.43333333333333335,11.96774193548387,9.533333333333333,6.870967741935484,4.133333333333334,12.290322580645162,12.266666666666667,5.903225806451613,3.966666666666667,2.3870967741935485,2.466666666666667,0.06451612903225806,0.13333333333333333,0.45161290322580644,0.26666666666666666,1.0
1377,13/04/2019,Spal,Juventus,0.9032258064516129,2.064516129032258,H,0.3870967741935484,0.9032258064516129,8.483870967741936,12.483870967741936,4.0,6.516129032258065,12.483870967741936,11.96774193548387,5.258064516129032,6.612903225806452,2.967741935483871,2.0,0.0967741935483871,0.0967741935483871,0.25806451612903225,0.8709677419354839,1.0
1378,14/04/2019,Chievo,Napoli,0.6774193548387096,1.8709677419354838,A,0.2903225806451613,0.8064516129032258,7.935483870967742,14.290322580645162,3.806451612903226,7.516129032258065,15.096774193548388,10.064516129032258,3.774193548387097,6.774193548387097,2.935483870967742,2.064516129032258,0.16129032258064516,0.16129032258064516,0.03225806451612903,0.6129032258064516,0.0
1379,14/04/2019,Fiorentina,Bologna,1.4838709677419355,1.0,D,0.5161290322580645,0.4838709677419355,10.96774193548387,9.419354838709678,5.612903225806452,5.0,14.03225806451613,13.290322580645162,6.096774193548387,4.903225806451613,2.5806451612903225,2.4838709677419355,0.12903225806451613,0.12903225806451613,0.25806451612903225,0.22580645161290322,0.0
1380,14/04/2019,Frosinone,Inter,0.8064516129032258,1.5161290322580645,A,0.3548387096774194,0.5806451612903226,8.387096774193548,11.903225806451612,3.806451612903226,5.903225806451613,14.096774193548388,12.225806451612904,3.903225806451613,7.612903225806452,2.838709677419355,2.0,0.06451612903225806,0.06451612903225806,0.16129032258064516,0.5483870967741935,0.0
1381,14/04/2019,Sampdoria,Genoa,1.6451612903225807,1.1290322580645162,H,0.6774193548387096,0.6129032258064516,9.35483870967742,9.709677419354838,5.290322580645161,4.774193548387097,13.03225806451613,13.870967741935484,4.387096774193548,4.870967741935484,2.4193548387096775,2.4516129032258065,0.03225806451612903,0.16129032258064516,0.41935483870967744,0.25806451612903225,1.0
1382,14/04/2019,Sassuolo,Parma,1.4838709677419355,1.064516129032258,D,0.5806451612903226,0.6129032258064516,10.03225806451613,7.129032258064516,5.0,3.5806451612903225,13.741935483870968,12.67741935483871,4.741935483870968,3.6451612903225805,2.193548387096774,2.193548387096774,0.16129032258064516,0.03225806451612903,0.25806451612903225,0.2903225806451613,0.0
1383,14/04/2019,Torino,Cagliari,1.2903225806451613,0.967741935483871,D,0.5483870967741935,0.45161290322580644,10.129032258064516,8.870967741935484,5.193548387096774,3.838709677419355,15.96774193548387,14.903225806451612,4.806451612903226,4.935483870967742,2.4838709677419355,2.4193548387096775,0.0967741935483871,0.16129032258064516,0.3870967741935484,0.2903225806451613,0.0
1384,15/04/2019,Atalanta,Empoli,2.064516129032258,1.2903225806451613,D,0.8064516129032258,0.6774193548387096,12.161290322580646,9.096774193548388,6.419354838709677,5.064516129032258,11.483870967741936,11.35483870967742,6.483870967741935,5.225806451612903,1.6774193548387097,1.903225806451613,0.0967741935483871,0.06451612903225806,0.4838709677419355,0.22580645161290322,0.0
1385,17/04/2019,Lazio,Udinese,1.4193548387096775,0.967741935483871,H,0.6451612903225806,0.41935483870967744,11.709677419354838,9.451612903225806,6.161290322580645,4.129032258064516,13.35483870967742,12.290322580645162,6.193548387096774,4.032258064516129,2.3870967741935485,2.4838709677419355,0.06451612903225806,0.12903225806451613,0.45161290322580644,0.25806451612903225,1.0
1386,20/04/2019,Bologna,Sampdoria,0.96875,1.65625,H,0.46875,0.6875,9.28125,9.46875,4.9375,5.34375,13.21875,13.09375,4.90625,4.34375,2.5,2.40625,0.125,0.03125,0.21875,0.4375,1.0
1387,20/04/2019,Cagliari,Frosinone,0.96875,0.8125,H,0.4375,0.34375,8.875,8.4375,3.90625,3.8125,15.0625,14.25,4.96875,3.8125,2.5625,2.84375,0.21875,0.0625,0.28125,0.15625,1.0
1388,20/04/2019,Empoli,Spal,1.25,0.9375,A,0.65625,0.375,8.875,8.46875,4.9375,3.96875,11.34375,12.5625,5.15625,5.25,1.9375,3.03125,0.0625,0.09375,0.21875,0.28125,0.0
1389,20/04/2019,Genoa,Torino,1.09375,1.28125,A,0.59375,0.53125,9.59375,10.25,4.65625,5.28125,14.125,15.84375,4.96875,4.84375,2.53125,2.46875,0.1875,0.125,0.25,0.375,0.0
1390,20/04/2019,Inter,Roma,1.5625,1.78125,D,0.625,0.90625,11.84375,11.9375,5.875,6.8125,12.375,12.25,7.46875,5.9375,1.96875,2.375,0.0625,0.0625,0.5625,0.46875,0.0
1391,20/04/2019,Juventus,Fiorentina,2.03125,1.4375,H,0.90625,0.5,12.21875,11.0625,6.40625,5.65625,12.03125,14.125,6.53125,6.21875,2.0,2.5625,0.09375,0.125,0.84375,0.25,1.0
1392,20/04/2019,Lazio,Chievo,1.4375,0.6875,A,0.6875,0.28125,11.8125,7.8125,6.1875,3.8125,13.34375,14.90625,6.125,3.75,2.375,2.84375,0.0625,0.15625,0.46875,0.03125,0.0
1393,20/04/2019,Parma,Milan,1.03125,1.4375,D,0.59375,0.59375,7.0,11.25,3.5,6.3125,12.625,11.40625,3.625,6.15625,2.1875,2.15625,0.03125,0.09375,0.28125,0.46875,0.0
1394,20/04/2019,Udinese,Sassuolo,0.9375,1.4375,D,0.40625,0.5625,9.4375,10.21875,4.125,5.09375,12.40625,13.53125,4.0625,4.8125,2.40625,2.21875,0.125,0.15625,0.25,0.25,0.0
1395,22/04/2019,Napoli,Atalanta,1.90625,2.0,A,0.8125,0.78125,14.21875,12.78125,7.4375,6.78125,10.0625,11.34375,6.78125,6.5625,2.0,1.65625,0.15625,0.09375,0.625,0.46875,0.0
1396,27/04/2019,Bologna,Empoli,1.0303030303030303,1.2727272727272727,H,0.45454545454545453,0.6666666666666666,9.363636363636363,8.93939393939394,4.96969696969697,4.96969696969697,13.393939393939394,11.454545454545455,4.848484848484849,5.090909090909091,2.484848484848485,1.9696969696969697,0.12121212121212122,0.06060606060606061,0.24242424242424243,0.21212121212121213,1.0
1397,27/04/2019,Inter,Juventus,1.5454545454545454,2.0303030303030303,D,0.6060606060606061,0.9090909090909091,11.878787878787879,12.121212121212121,5.909090909090909,6.363636363636363,12.212121212121213,12.06060606060606,7.454545454545454,6.636363636363637,1.9393939393939394,1.9393939393939394,0.06060606060606061,0.09090909090909091,0.5454545454545454,0.8484848484848485,0.0
1398,27/04/2019,Roma,Cagliari,1.7575757575757576,0.9696969696969697,H,0.9090909090909091,0.45454545454545453,11.848484848484848,8.969696969696969,6.757575757575758,3.9696969696969697,12.272727272727273,15.181818181818182,5.878787878787879,4.96969696969697,2.3636363636363638,2.5757575757575757,0.06060606060606061,0.24242424242424243,0.45454545454545453,0.30303030303030304,1.0
1399,28/04/2019,Chievo,Parma,0.7272727272727273,1.0303030303030303,D,0.2727272727272727,0.5757575757575758,7.818181818181818,7.090909090909091,3.878787878787879,3.484848484848485,15.090909090909092,12.666666666666666,3.696969696969697,3.757575757575758,2.878787878787879,2.121212121212121,0.15151515151515152,0.030303030303030304,0.06060606060606061,0.2727272727272727,0.0
1400,28/04/2019,Frosinone,Napoli,0.7878787878787878,1.878787878787879,A,0.3333333333333333,0.8181818181818182,8.333333333333334,14.181818181818182,3.757575757575758,7.484848484848484,14.303030303030303,10.212121212121213,3.878787878787879,6.666666666666667,2.787878787878788,2.0303030303030303,0.06060606060606061,0.15151515151515152,0.15151515151515152,0.6060606060606061,0.0
1401,28/04/2019,Sampdoria,Lazio,1.606060606060606,1.4242424242424243,A,0.6666666666666666,0.6666666666666666,9.454545454545455,11.93939393939394,5.2727272727272725,6.242424242424242,13.06060606060606,13.181818181818182,4.333333333333333,6.333333333333333,2.4545454545454546,2.303030303030303,0.030303030303030304,0.12121212121212122,0.42424242424242425,0.45454545454545453,0.0
1402,28/04/2019,Spal,Genoa,1.0303030303030303,1.0606060606060606,D,0.42424242424242425,0.5757575757575758,8.484848484848484,9.545454545454545,4.0606060606060606,4.636363636363637,12.636363636363637,14.333333333333334,5.2727272727272725,4.909090909090909,3.090909090909091,2.5757575757575757,0.09090909090909091,0.18181818181818182,0.30303030303030304,0.24242424242424243,0.0
1403,28/04/2019,Torino,Milan,1.2727272727272727,1.4242424242424243,H,0.5151515151515151,0.5757575757575758,10.181818181818182,11.151515151515152,5.242424242424242,6.212121212121212,16.09090909090909,11.454545454545455,4.757575757575758,6.090909090909091,2.515151515151515,2.121212121212121,0.12121212121212122,0.09090909090909091,0.3939393939393939,0.45454545454545453,1.0
1404,29/04/2019,Atalanta,Udinese,2.0,0.9393939393939394,H,0.7575757575757576,0.3939393939393939,12.727272727272727,9.454545454545455,6.787878787878788,4.151515151515151,11.303030303030303,12.545454545454545,6.454545454545454,4.121212121212121,1.6363636363636365,2.4242424242424243,0.09090909090909091,0.12121212121212122,0.48484848484848486,0.24242424242424243,1.0
1405,29/04/2019,Fiorentina,Sassuolo,1.4242424242424243,1.4242424242424243,A,0.5151515151515151,0.5757575757575758,11.0,10.090909090909092,5.666666666666667,5.0,13.93939393939394,13.545454545454545,6.242424242424242,4.818181818181818,2.515151515151515,2.212121212121212,0.12121212121212122,0.15151515151515152,0.24242424242424243,0.24242424242424243,0.0
1406,03/05/2019,Juventus,Torino,2.0,1.2941176470588236,D,0.8823529411764706,0.5,12.058823529411764,10.088235294117647,6.294117647058823,5.176470588235294,12.058823529411764,16.176470588235293,6.5588235294117645,4.735294117647059,1.9705882352941178,2.5,0.08823529411764706,0.11764705882352941,0.8235294117647058,0.4117647058823529,0.0
1407,04/05/2019,Chievo,Spal,0.7352941176470589,1.0294117647058822,A,0.2647058823529412,0.4411764705882353,7.764705882352941,8.558823529411764,3.823529411764706,4.088235294117647,15.088235294117647,12.676470588235293,3.6470588235294117,5.176470588235294,2.8823529411764706,3.088235294117647,0.14705882352941177,0.08823529411764706,0.058823529411764705,0.29411764705882354,0.0
1408,04/05/2019,Udinese,Inter,0.9117647058823529,1.5294117647058822,D,0.38235294117647056,0.6176470588235294,9.294117647058824,11.823529411764707,4.088235294117647,5.911764705882353,12.558823529411764,12.205882352941176,4.147058823529412,7.529411764705882,2.411764705882353,1.911764705882353,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.0
1409,05/05/2019,Empoli,Fiorentina,1.2647058823529411,1.3823529411764706,H,0.6764705882352942,0.5,8.794117647058824,10.882352941176471,4.911764705882353,5.617647058823529,11.558823529411764,14.0,5.088235294117647,6.264705882352941,1.9705882352941178,2.5294117647058822,0.058823529411764705,0.11764705882352941,0.20588235294117646,0.23529411764705882,1.0
1410,05/05/2019,Genoa,Roma,1.0588235294117647,1.7941176470588236,D,0.5588235294117647,0.9411764705882353,9.588235294117647,11.941176470588236,4.647058823529412,6.882352941176471,14.352941176470589,12.088235294117647,4.882352941176471,5.852941176470588,2.588235294117647,2.323529411764706,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.47058823529411764,0.0
1411,05/05/2019,Lazio,Atalanta,1.4411764705882353,2.0,A,0.7058823529411765,0.7352941176470589,11.882352941176471,12.735294117647058,6.205882352941177,6.823529411764706,13.117647058823529,11.176470588235293,6.264705882352941,6.529411764705882,2.323529411764706,1.588235294117647,0.11764705882352941,0.08823529411764706,0.47058823529411764,0.5,0.0
1412,05/05/2019,Napoli,Cagliari,1.8823529411764706,0.9411764705882353,H,0.8235294117647058,0.4411764705882353,14.323529411764707,8.823529411764707,7.647058823529412,3.8823529411764706,10.382352941176471,14.941176470588236,6.647058823529412,4.970588235294118,2.0,2.5588235294117645,0.14705882352941177,0.23529411764705882,0.6176470588235294,0.29411764705882354,1.0
1413,05/05/2019,Parma,Sampdoria,1.0294117647058822,1.588235294117647,D,0.5882352941176471,0.6470588235294118,7.0588235294117645,9.382352941176471,3.4411764705882355,5.264705882352941,12.794117647058824,13.058823529411764,3.764705882352941,4.235294117647059,2.1470588235294117,2.5588235294117645,0.029411764705882353,0.058823529411764705,0.2647058823529412,0.4117647058823529,0.0
1414,05/05/2019,Sassuolo,Frosinone,1.411764705882353,0.7647058823529411,D,0.5882352941176471,0.3235294117647059,10.058823529411764,8.470588235294118,5.0,3.764705882352941,13.352941176470589,14.617647058823529,4.911764705882353,3.823529411764706,2.176470588235294,2.7941176470588234,0.14705882352941177,0.058823529411764705,0.2647058823529412,0.14705882352941177,0.0
1415,06/05/2019,Milan,Bologna,1.3823529411764706,1.088235294117647,H,0.5588235294117647,0.4411764705882353,11.029411764705882,9.588235294117647,6.176470588235294,5.029411764705882,11.794117647058824,13.382352941176471,6.176470588235294,5.088235294117647,2.235294117647059,2.5,0.11764705882352941,0.11764705882352941,0.4411764705882353,0.2647058823529412,1.0
1416,11/05/2019,Atalanta,Genoa,2.0285714285714285,1.0571428571428572,H,0.7428571428571429,0.5428571428571428,12.657142857142857,9.685714285714285,6.8,4.685714285714286,11.17142857142857,14.342857142857143,6.485714285714286,4.857142857142857,1.6285714285714286,2.5428571428571427,0.08571428571428572,0.17142857142857143,0.5142857142857142,0.22857142857142856,1.0
1417,11/05/2019,Cagliari,Lazio,0.9428571428571428,1.4285714285714286,A,0.42857142857142855,0.7142857142857143,8.685714285714285,11.742857142857142,3.8285714285714287,6.171428571428572,14.857142857142858,13.17142857142857,4.885714285714286,6.142857142857143,2.5714285714285716,2.3714285714285714,0.2571428571428571,0.11428571428571428,0.2857142857142857,0.45714285714285713,0.0
1418,11/05/2019,Fiorentina,Milan,1.3428571428571427,1.4,A,0.4857142857142857,0.5714285714285714,11.142857142857142,11.085714285714285,5.771428571428571,6.142857142857143,14.085714285714285,11.714285714285714,6.285714285714286,6.142857142857143,2.4857142857142858,2.257142857142857,0.14285714285714285,0.14285714285714285,0.22857142857142856,0.45714285714285713,0.0
1419,12/05/2019,Frosinone,Udinese,0.8,0.8857142857142857,A,0.37142857142857144,0.37142857142857144,8.371428571428572,9.114285714285714,3.742857142857143,4.057142857142857,14.742857142857142,12.742857142857142,3.742857142857143,4.085714285714285,2.8,2.3714285714285714,0.05714285714285714,0.11428571428571428,0.14285714285714285,0.22857142857142856,0.0
1420,12/05/2019,Roma,Juventus,1.7714285714285714,1.9714285714285715,H,0.9142857142857143,0.8571428571428571,11.914285714285715,12.028571428571428,6.828571428571428,6.228571428571429,12.057142857142857,12.028571428571428,5.885714285714286,6.571428571428571,2.3142857142857145,2.0,0.05714285714285714,0.08571428571428572,0.45714285714285713,0.8,1.0
1421,12/05/2019,Sampdoria,Empoli,1.6285714285714286,1.2571428571428571,A,0.6857142857142857,0.6571428571428571,9.514285714285714,8.714285714285714,5.4,4.885714285714286,12.885714285714286,11.657142857142857,4.171428571428572,5.057142857142857,2.5714285714285716,2.0,0.08571428571428572,0.05714285714285714,0.4,0.22857142857142856,0.0
1422,12/05/2019,Spal,Napoli,1.1142857142857143,1.8857142857142857,A,0.45714285714285713,0.8,8.714285714285714,14.4,4.2,7.6571428571428575,12.657142857142857,10.4,5.171428571428572,6.628571428571429,3.0,2.0,0.08571428571428572,0.14285714285714285,0.3142857142857143,0.6285714285714286,0.0
1423,12/05/2019,Torino,Sassuolo,1.2857142857142858,1.4285714285714286,H,0.5142857142857142,0.5714285714285714,10.057142857142857,10.17142857142857,5.085714285714285,5.0,15.971428571428572,13.371428571428572,4.685714285714286,5.0,2.5142857142857142,2.1714285714285713,0.11428571428571428,0.14285714285714285,0.4,0.2571428571428571,1.0
1424,13/05/2019,Bologna,Parma,1.0857142857142856,1.0857142857142856,H,0.42857142857142855,0.6,9.714285714285714,7.114285714285714,5.085714285714285,3.5142857142857142,13.571428571428571,12.82857142857143,5.228571428571429,3.7142857142857144,2.5714285714285716,2.2,0.17142857142857143,0.05714285714285714,0.2571428571428571,0.2571428571428571,1.0
1425,13/05/2019,Inter,Chievo,1.4857142857142858,0.7142857142857143,H,0.6,0.2571428571428571,11.8,7.771428571428571,5.857142857142857,3.8,12.17142857142857,15.028571428571428,7.571428571428571,3.5714285714285716,1.9428571428571428,2.8857142857142857,0.05714285714285714,0.14285714285714285,0.5142857142857142,0.05714285714285714,1.0
1426,18/05/2019,Genoa,Cagliari,1.0555555555555556,0.9444444444444444,D,0.5277777777777778,0.4166666666666667,9.777777777777779,8.833333333333334,4.638888888888889,3.888888888888889,14.527777777777779,14.75,4.833333333333333,4.861111111111111,2.5555555555555554,2.5555555555555554,0.16666666666666666,0.25,0.2222222222222222,0.2777777777777778,0.0
1427,18/05/2019,Sassuolo,Roma,1.4444444444444444,1.7777777777777777,D,0.5833333333333334,0.8888888888888888,10.083333333333334,11.833333333333334,4.944444444444445,6.75,13.472222222222221,11.944444444444445,4.888888888888889,5.805555555555555,2.25,2.3333333333333335,0.16666666666666666,0.05555555555555555,0.25,0.4722222222222222,0.0
1428,18/05/2019,Udinese,Spal,0.9444444444444444,1.1111111111111112,H,0.4444444444444444,0.4444444444444444,9.166666666666666,8.75,4.166666666666667,4.222222222222222,12.86111111111111,12.61111111111111,4.25,5.055555555555555,2.388888888888889,2.9722222222222223,0.1111111111111111,0.08333333333333333,0.25,0.3055555555555556,1.0
1429,19/05/2019,Chievo,Sampdoria,0.6944444444444444,1.6111111111111112,D,0.25,0.6666666666666666,7.638888888888889,9.555555555555555,3.6944444444444446,5.444444444444445,15.083333333333334,12.805555555555555,3.4722222222222223,4.277777777777778,2.888888888888889,2.5555555555555554,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.3888888888888889,0.0
1430,19/05/2019,Empoli,Torino,1.2777777777777777,1.3333333333333333,H,0.6388888888888888,0.5,8.61111111111111,10.25,4.861111111111111,5.25,11.75,15.944444444444445,4.972222222222222,4.861111111111111,1.9722222222222223,2.4722222222222223,0.05555555555555555,0.1111111111111111,0.25,0.4166666666666667,1.0
1431,19/05/2019,Juventus,Atalanta,1.9166666666666667,2.0277777777777777,D,0.8333333333333334,0.7222222222222222,11.833333333333334,12.527777777777779,6.166666666666667,6.722222222222222,11.88888888888889,11.25,6.472222222222222,6.305555555555555,1.9722222222222223,1.6111111111111112,0.08333333333333333,0.08333333333333333,0.7777777777777778,0.5277777777777778,0.0
1432,19/05/2019,Milan,Frosinone,1.3888888888888888,0.8055555555555556,H,0.5833333333333334,0.3611111111111111,11.055555555555555,8.5,6.111111111111111,3.7777777777777777,11.61111111111111,14.75,6.138888888888889,4.027777777777778,2.2222222222222223,2.7777777777777777,0.1388888888888889,0.05555555555555555,0.4722222222222222,0.1388888888888889,1.0
1433,19/05/2019,Napoli,Inter,1.8888888888888888,1.5,H,0.7777777777777778,0.6111111111111112,14.472222222222221,11.916666666666666,7.666666666666667,6.0,10.666666666666666,12.11111111111111,6.777777777777778,7.833333333333333,1.9722222222222223,1.9444444444444444,0.1388888888888889,0.05555555555555555,0.6388888888888888,0.5277777777777778,1.0
1434,19/05/2019,Parma,Fiorentina,1.0833333333333333,1.3055555555555556,H,0.5833333333333334,0.4722222222222222,7.0,11.055555555555555,3.4444444444444446,5.694444444444445,12.88888888888889,14.11111111111111,3.6944444444444446,6.25,2.3055555555555554,2.4722222222222223,0.08333333333333333,0.1388888888888889,0.25,0.2222222222222222,1.0
1435,20/05/2019,Lazio,Bologna,1.4444444444444444,1.1666666666666667,D,0.7222222222222222,0.4166666666666667,11.694444444444445,9.86111111111111,6.138888888888889,5.222222222222222,13.166666666666666,13.444444444444445,6.027777777777778,5.444444444444445,2.4166666666666665,2.5277777777777777,0.1111111111111111,0.16666666666666666,0.4722222222222222,0.2777777777777778,0.0
1436,25/05/2019,Bologna,Napoli,1.2162162162162162,1.945945945945946,H,0.40540540540540543,0.7837837837837838,9.945945945945946,14.45945945945946,5.243243243243243,7.621621621621622,13.378378378378379,10.594594594594595,5.45945945945946,6.675675675675675,2.4864864864864864,2.0,0.16216216216216217,0.13513513513513514,0.2702702702702703,0.6486486486486487,1.0
1437,25/05/2019,Frosinone,Chievo,0.7837837837837838,0.6756756756756757,D,0.35135135135135137,0.24324324324324326,8.432432432432432,7.54054054054054,3.72972972972973,3.6216216216216215,14.54054054054054,15.027027027027026,4.108108108108108,3.4864864864864864,2.7027027027027026,2.891891891891892,0.05405405405405406,0.1891891891891892,0.13513513513513514,0.05405405405405406,0.0
1438,26/05/2019,Atalanta,Sassuolo,2.0,1.4054054054054055,H,0.7297297297297297,0.5675675675675675,12.486486486486486,10.054054054054054,6.72972972972973,4.891891891891892,11.324324324324325,13.378378378378379,6.351351351351352,4.891891891891892,1.5945945945945945,2.2432432432432434,0.08108108108108109,0.16216216216216217,0.5135135135135135,0.24324324324324326,1.0
1439,26/05/2019,Cagliari,Udinese,0.9459459459459459,1.0,A,0.43243243243243246,0.5135135135135135,8.702702702702704,9.18918918918919,3.864864864864865,4.162162162162162,14.91891891891892,12.972972972972974,4.8108108108108105,4.351351351351352,2.5135135135135136,2.4324324324324325,0.24324324324324326,0.10810810810810811,0.2702702702702703,0.2702702702702703,0.0
1440,26/05/2019,Fiorentina,Genoa,1.2702702702702702,1.054054054054054,D,0.4594594594594595,0.5135135135135135,11.08108108108108,9.945945945945946,5.702702702702703,4.756756756756757,14.324324324324325,14.486486486486486,6.27027027027027,5.0,2.4324324324324325,2.5405405405405403,0.13513513513513514,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0
1441,26/05/2019,Inter,Empoli,1.4864864864864864,1.3513513513513513,H,0.5945945945945946,0.6486486486486487,11.864864864864865,8.675675675675675,6.027027027027027,4.972972972972973,12.054054054054054,11.756756756756756,7.945945945945946,5.027027027027027,1.9189189189189189,1.945945945945946,0.05405405405405406,0.05405405405405406,0.5135135135135135,0.2702702702702703,1.0
1442,26/05/2019,Roma,Parma,1.7297297297297298,1.0810810810810811,H,0.8648648648648649,0.5675675675675675,11.972972972972974,7.054054054054054,6.72972972972973,3.4864864864864864,11.891891891891891,12.945945945945946,5.783783783783784,3.675675675675676,2.3783783783783785,2.2432432432432434,0.05405405405405406,0.08108108108108109,0.4594594594594595,0.2702702702702703,1.0
1443,26/05/2019,Sampdoria,Juventus,1.5675675675675675,1.8918918918918919,H,0.6486486486486487,0.8108108108108109,9.54054054054054,11.81081081081081,5.45945945945946,6.108108108108108,12.702702702702704,11.972972972972974,4.351351351351352,6.4324324324324325,2.4864864864864864,2.0,0.08108108108108109,0.10810810810810811,0.3783783783783784,0.7567567567567568,1.0
1444,26/05/2019,Spal,Milan,1.135135135135135,1.4054054054054055,A,0.43243243243243246,0.5675675675675675,8.837837837837839,11.0,4.243243243243243,6.027027027027027,12.621621621621621,11.64864864864865,5.081081081081081,6.108108108108108,3.0,2.189189189189189,0.08108108108108109,0.13513513513513514,0.2972972972972973,0.4864864864864865,0.0
1445,26/05/2019,Torino,Lazio,1.3243243243243243,1.4864864864864864,H,0.4864864864864865,0.7297297297297297,10.243243243243244,11.64864864864865,5.27027027027027,6.108108108108108,16.027027027027028,13.108108108108109,4.8108108108108105,5.972972972972973,2.4324324324324325,2.4054054054054053,0.10810810810810811,0.10810810810810811,0.40540540540540543,0.4594594594594595,1.0
1456,18/08/2018,Cardiff,Newcastle,0.0,1.0,D,0.0,1.0,10.0,15.0,1.0,2.0,9.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1457,18/08/2018,Chelsea,Arsenal,3.0,0.0,H,2.0,0.0,13.0,9.0,4.0,3.0,8.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
